,AN1,AN2,AND,ANd,Rc1,Rc2,RcD,Rcd,Vmc,Rm1,Rm2,RmD,Rmd,Vmm,AW1,AW2,AWD,AWd,D1,D2,DD,Dd,Eea1,Eea2,EeaD,Eead,XM1,XM2,XMD,XMd,XP1,XP2,XPD,XPd,Gp1,Gp2,GpD,Gpd,Hf1,Hf2,HfD,Hfd,I11,I12,I1D,I1d,I21,I22,I2D,I2d,LP1,LP2,LPD,LPd,Tm1,Tm2,TmD,Tmd,P1,P2,PD,Pd,Cp1,Cp2,CpD,Cpd,K1,K2,KD,Kd,VEC1,VEC2,VECD,VECd,Tb1,Tb2,TbD,Tbd,sVEC1,pVEC1,dVEC1,fs,fp,fd,W1,W2,WD,Wd,Hmix,Smix/R,Smix/kb,PHSmis,PHSmix,PHSS,Phase
5248,25.26,23.6938,2.9854,0.1182,0.1322,0.1316,0.0073,0.0555,0.0097,0.1234,0.123,0.0059,0.048,0.0079,54.3285,50.9923,6.3744,0.1173,7.6442,7.401,0.8022,0.1049,0.2392,0.1764,0.1915,0.8003,1.6626,1.6612,0.0465,0.028,1.807,1.8042,0.0705,0.039,7.78,7.6508,1.0448,0.1343,15.024,14.4329,5.1516,0.3429,7.729,7.7032,0.4239,0.0548,16.4149,16.3518,1.2533,0.0764,13.0637,11.7589,10.5611,0.8084,1880.95,1870.3679,150.6738,0.0801,3.96,3.9216,0.28,0.0707,24.5397,24.1981,2.0257,0.0825,81.296,78.9094,9.1958,0.1131,7.58,7.362,0.9816,0.1295,3125.07,3117.783,168.5843,0.0539,1.84,0.02,5.72,0.2427,0.0026,0.7546,4.612,4.61,0.0936,0.0203,-2.6272,0.5342,0.0479,-1.4034,-0.1259,-0.0672,1
5249,25.18,23.622,2.9913,0.1188,0.1324,0.1318,0.0075,0.0563,0.0098,0.1234,0.123,0.0059,0.048,0.0079,54.1745,50.8548,6.3824,0.1178,7.6154,7.373,0.8065,0.1059,0.2601,0.183,0.2087,0.8022,1.6578,1.6562,0.0505,0.0305,1.8002,1.7969,0.076,0.0422,7.7,7.5545,1.1,0.1429,15.148,14.5445,5.1579,0.3405,7.6835,7.6531,0.4621,0.0601,16.4268,16.3637,1.2525,0.0762,13.0644,11.7596,10.5609,0.8084,1895.71,1883.5367,160.8437,0.0848,3.96,3.9216,0.28,0.0707,24.4697,24.1284,2.0353,0.0832,81.836,79.3594,9.5068,0.1162,7.5,7.2727,1.0247,0.1366,3117.47,3109.7974,172.2466,0.0553,1.8,0.02,5.68,0.24,0.0027,0.7573,4.602,4.5997,0.102,0.0222,-2.7424,0.5939,0.048,-1.6288,-0.1316,-0.0781,1
5250,26.08,24.387,3.1327,0.1201,0.129,0.1285,0.0073,0.0566,0.0091,0.1234,0.123,0.0059,0.0479,0.0079,55.6564,52.1337,6.5235,0.1172,8.0169,7.7283,0.9248,0.1154,0.4065,0.1977,0.4336,1.0667,1.7168,1.7147,0.0609,0.0355,1.8542,1.8532,0.0435,0.0235,8.6,8.4898,1.0677,0.1242,15.4455,14.7913,5.2114,0.3374,7.8451,7.843,0.1306,0.0167,16.8625,16.7644,1.4608,0.0866,12.871,11.5493,10.5936,0.8231,1801.16,1797.7983,86.0891,0.0478,3.96,3.9216,0.28,0.0707,25.0622,24.7053,2.0399,0.0814,81.761,79.3693,9.0405,0.1106,8.4,8.1356,1.1576,0.1378,3168.47,3163.112,149.0814,0.0471,2.0,0.02,6.38,0.2381,0.0024,0.7595,4.777,4.7677,0.2158,0.0452,-3.4584,0.6546,0.0478,-2.2637,-0.1655,-0.1083,1
5251,28.78,25.7985,7.2313,0.2513,0.1354,0.1343,0.0114,0.0845,0.0106,0.1257,0.1251,0.0079,0.063,0.0084,62.9653,55.8603,17.6507,0.2803,8.2254,7.8576,1.2534,0.1524,0.2743,0.1839,0.237,0.8639,1.6738,1.6735,0.0211,0.0126,1.9002,1.8917,0.1332,0.0701,7.7,7.5545,1.1,0.1429,18.168,15.8303,8.583,0.4724,7.7487,7.7335,0.333,0.043,16.3634,16.3003,1.256,0.0768,13.9288,12.4478,10.5801,0.7596,2038.91,1967.5879,435.1543,0.2134,4.16,4.0816,0.5044,0.1212,24.6117,24.2765,1.9762,0.0803,90.696,83.9229,24.7913,0.2733,7.5,7.2727,1.0247,0.1366,3511.07,3397.3345,716.181,0.204,1.8,0.02,5.68,0.24,0.0027,0.7573,4.582,4.5774,0.1417,0.0309,-3.4144,0.5939,0.0825,-2.0279,-0.2818,-0.1674,1
5252,25.98,24.3056,3.1015,0.1194,0.1294,0.1289,0.0072,0.0559,0.0092,0.1234,0.1229,0.0059,0.0479,0.0079,55.514,52.0159,6.4866,0.1168,7.9654,7.6847,0.9026,0.1133,0.3563,0.1872,0.4007,1.1246,1.7098,1.708,0.0565,0.0331,1.8502,1.8493,0.0419,0.0226,8.5,8.4006,1.0247,0.1206,15.262,14.6267,5.2015,0.3408,7.8583,7.8564,0.1223,0.0156,16.7635,16.6703,1.4358,0.0857,12.909,11.59,10.5875,0.8202,1805.31,1802.094,84.4546,0.0468,3.96,3.9216,0.28,0.0707,25.0137,24.6601,2.0268,0.081,81.236,78.9173,8.808,0.1084,8.3,8.0537,1.1,0.1325,3165.87,3160.5091,149.2038,0.0471,2.0,0.02,6.28,0.241,0.0024,0.7566,4.752,4.7441,0.1995,0.042,-3.2544,0.5939,0.0478,-1.9329,-0.1556,-0.0924,1
5253,28.46,25.605,6.9892,0.2456,0.135,0.1339,0.0111,0.0826,0.0105,0.1255,0.1248,0.0078,0.062,0.0084,62.1632,55.3971,17.034,0.274,8.1788,7.8219,1.2221,0.1494,0.2625,0.1805,0.2277,0.8676,1.6746,1.6744,0.0205,0.0123,1.8936,1.8857,0.1282,0.0677,7.74,7.6023,1.0735,0.1387,17.804,15.6264,8.372,0.4702,7.7649,7.7508,0.3201,0.0412,16.3638,16.3007,1.2559,0.0768,13.842,12.3749,10.5815,0.7644,2017.21,1951.7012,418.6032,0.2075,4.14,4.065,0.4903,0.1184,24.6325,24.2968,1.9757,0.0802,89.54,83.1936,23.8898,0.2668,7.54,7.3171,1.0042,0.1332,3475.51,3370.8829,689.3704,0.1984,1.82,0.02,5.7,0.2414,0.0027,0.756,4.589,4.5848,0.1361,0.0297,-3.3056,0.5654,0.0799,-1.869,-0.264,-0.1493,1
5254,27.98,25.32,6.5802,0.2352,0.1343,0.1333,0.0106,0.0792,0.0103,0.1251,0.1245,0.0075,0.0602,0.0083,60.96,54.7165,15.9894,0.2623,8.1089,7.769,1.17,0.1443,0.2446,0.1755,0.2118,0.8657,1.6758,1.6756,0.0196,0.0117,1.8837,1.8769,0.1197,0.0636,7.8,7.6753,1.0296,0.132,17.258,15.3302,8.0142,0.4644,7.7892,7.777,0.2981,0.0383,16.3644,16.3013,1.2558,0.0767,13.7118,12.2673,10.5821,0.7718,1984.66,1928.3466,390.2139,0.1966,4.11,4.0404,0.4668,0.1136,24.6637,24.3273,1.9746,0.0801,87.806,82.1232,22.358,0.2546,7.6,7.3846,0.9695,0.1276,3422.17,3331.9688,643.4005,0.188,1.85,0.02,5.73,0.2434,0.0026,0.7539,4.5995,4.5958,0.1266,0.0275,-3.1304,0.5175,0.0755,-1.6199,-0.2365,-0.1224,1
5255,25.88,24.2247,3.0669,0.1185,0.1298,0.1293,0.0071,0.055,0.0092,0.1233,0.1229,0.0059,0.0479,0.0079,55.3716,51.8986,6.4464,0.1164,7.9139,7.6415,0.8768,0.1108,0.3061,0.1777,0.3579,1.169,1.7028,1.7014,0.0508,0.0298,1.8462,1.8454,0.0397,0.0215,8.4,8.3133,0.9695,0.1154,15.0785,14.4656,5.1851,0.3439,7.8714,7.8699,0.1118,0.0142,16.6644,16.5773,1.4034,0.0842,12.9469,11.631,10.5812,0.8173,1809.46,1806.4102,82.5795,0.0456,3.96,3.9216,0.28,0.0707,24.9652,24.6152,2.0125,0.0806,80.711,78.4703,8.537,0.1058,8.2,7.9734,1.0296,0.1256,3163.27,3157.9104,149.2808,0.0472,2.0,0.02,6.18,0.2439,0.0024,0.7537,4.727,4.7207,0.1782,0.0377,-3.0104,0.5175,0.0477,-1.5578,-0.1437,-0.0744,1
5256,27.5,25.0413,6.1066,0.2221,0.1337,0.1328,0.0101,0.0753,0.0102,0.1247,0.1242,0.0073,0.0583,0.0082,59.7569,54.0524,14.7739,0.2472,8.039,7.7168,1.1111,0.1382,0.2268,0.1709,0.1929,0.8505,1.677,1.6768,0.0186,0.0111,1.8738,1.8681,0.1097,0.0585,7.86,7.7496,0.98,0.1247,16.712,15.045,7.6005,0.4548,7.8136,7.8033,0.2721,0.0348,16.365,16.3018,1.2558,0.0767,13.5816,12.1615,10.5812,0.7791,1952.11,1905.5442,356.6317,0.1827,4.08,4.0161,0.44,0.1078,24.6949,24.3579,1.9731,0.0799,86.072,81.08,20.5676,0.239,7.66,7.4534,0.9297,0.1214,3368.83,3293.943,589.0726,0.1749,1.88,0.02,5.76,0.2454,0.0026,0.752,4.61,4.6069,0.1153,0.025,-2.9408,0.4624,0.0708,-1.3598,-0.2082,-0.0963,1
5257,27.18,24.8589,5.747,0.2114,0.1332,0.1324,0.0096,0.0724,0.0101,0.1245,0.1239,0.0071,0.0569,0.0082,58.9548,53.6186,13.8468,0.2349,7.9924,7.6824,1.0675,0.1336,0.2149,0.1679,0.1782,0.8293,1.6778,1.6776,0.0178,0.0106,1.8672,1.8623,0.1019,0.0546,7.9,7.8,0.9434,0.1194,16.348,14.8607,7.2891,0.4459,7.8298,7.821,0.2521,0.0322,16.3654,16.3022,1.2557,0.0767,13.4948,12.0919,10.5797,0.784,1930.41,1890.6399,330.588,0.1713,4.06,4.0,0.42,0.1034,24.7157,24.3784,1.9717,0.0798,84.916,80.3991,19.195,0.226,7.7,7.5,0.9,0.1169,3333.27,3269.071,546.9979,0.1641,1.9,0.02,5.78,0.2468,0.0026,0.7506,4.617,4.6144,0.1066,0.0231,-2.8064,0.421,0.0674,-1.1815,-0.1892,-0.0796,1
5258,25.78,24.1443,3.0285,0.1175,0.1302,0.1297,0.007,0.054,0.0093,0.1233,0.1229,0.0059,0.0479,0.0079,55.2291,51.7818,6.4027,0.1159,7.8624,7.5988,0.8471,0.1077,0.2559,0.1692,0.3009,1.1756,1.6958,1.6948,0.0433,0.0255,1.8422,1.8415,0.0371,0.0201,8.3,8.2278,0.9,0.1084,14.895,14.3081,5.1621,0.3466,7.8846,7.8834,0.0985,0.0125,16.5654,16.4853,1.3631,0.0823,12.9849,11.6724,10.5747,0.8144,1813.61,1810.7472,80.4471,0.0444,3.96,3.9216,0.28,0.0707,24.9167,24.5703,1.9969,0.0801,80.186,78.0284,8.2237,0.1026,8.1,7.8947,0.9434,0.1165,3160.67,3155.3161,149.3125,0.0472,2.0,0.02,6.08,0.2469,0.0025,0.7506,4.702,4.6976,0.15,0.0319,-2.7264,0.421,0.0477,-1.1478,-0.13,-0.0547,1
5259,26.86,24.6791,5.3442,0.199,0.1328,0.132,0.0092,0.0691,0.0099,0.1242,0.1237,0.0069,0.0554,0.0081,58.1527,53.1917,12.8028,0.2202,7.9458,7.6483,1.0199,0.1284,0.2031,0.165,0.1614,0.7947,1.6786,1.6784,0.017,0.0101,1.8606,1.8565,0.093,0.05,7.94,7.851,0.9035,0.1138,15.984,14.6809,6.9447,0.4345,7.846,7.8388,0.2291,0.0292,16.3658,16.3026,1.2556,0.0767,13.408,12.0232,10.5775,0.7889,1908.71,1875.9669,300.7473,0.1576,4.04,3.9841,0.398,0.0985,24.7365,24.3989,1.9702,0.0796,83.76,79.7296,17.6408,0.2106,7.74,7.5472,0.8674,0.1121,3297.71,3244.5718,498.8767,0.1513,1.92,0.02,5.8,0.2481,0.0026,0.7494,4.624,4.6219,0.0966,0.0209,-2.6656,0.3751,0.0638,-0.9999,-0.1702,-0.0638,1
5260,26.38,24.4142,4.6342,0.1757,0.1321,0.1314,0.0084,0.0634,0.0098,0.1239,0.1234,0.0065,0.0528,0.008,56.9496,52.5639,10.9437,0.1922,7.8759,7.5977,0.9397,0.1193,0.1852,0.1609,0.1301,0.7023,1.6798,1.6797,0.0156,0.0093,1.8507,1.8479,0.0768,0.0415,8.0,7.9288,0.8367,0.1046,15.438,14.4192,6.3544,0.4116,7.8704,7.8655,0.1869,0.0238,16.3664,16.3032,1.2556,0.0767,13.2778,11.9216,10.5728,0.7963,1876.16,1854.3796,245.8126,0.131,4.01,3.9604,0.3604,0.0899,24.7677,24.4297,1.9675,0.0794,82.026,78.7459,14.8429,0.181,7.8,7.619,0.8124,0.1042,3244.37,3208.5038,410.6615,0.1266,1.95,0.02,5.83,0.25,0.0026,0.7474,4.6345,4.6331,0.078,0.0168,-2.4424,0.2955,0.0581,-0.7218,-0.1419,-0.0419,1
5261,28.1,12.2807,17.2015,0.6122,0.1287,0.1195,0.0319,0.2475,0.0105,0.1179,0.112,0.0243,0.2061,0.0077,63.6215,26.6198,39.8758,0.6268,7.0549,4.3485,3.8519,0.546,0.6712,0.5137,0.3178,0.4735,1.71,1.7047,0.0989,0.0578,2.098,2.0944,0.0851,0.0405,8.9,7.6793,3.5623,0.4003,39.315,37.4471,8.9595,0.2279,7.5598,7.5175,0.5743,0.076,18.8821,18.1312,4.107,0.2175,39.7213,22.9099,31.7988,0.8005,2611.15,2537.1122,393.3266,0.1506,3.9,3.2967,1.3748,0.3525,19.741,17.5286,5.8017,0.2939,105.7,61.9786,51.6044,0.4882,4.9,4.4444,1.3748,0.2806,4561.15,4507.8451,466.551,0.1023,1.4,0.5,3.0,0.2857,0.102,0.6122,4.49,4.4781,0.2343,0.0522,-34.56,0.8979,0.8839,-31.033,-30.5477,-27.4301,1
5262,30.9,13.0435,16.9555,0.5487,0.133,0.1232,0.0321,0.2412,0.0115,0.12,0.1137,0.0249,0.2073,0.0081,70.408,28.5327,39.016,0.5541,7.842,5.0805,3.6019,0.4593,0.6069,0.4979,0.214,0.3526,1.679,1.6769,0.0596,0.0355,2.124,2.1225,0.055,0.0259,8.1,7.156,3.2078,0.396,37.46,35.9052,8.3403,0.2226,7.4538,7.4153,0.5527,0.0741,18.8644,18.1092,4.1183,0.2183,37.2217,21.0544,32.5817,0.8753,2732.05,2707.0489,250.6669,0.0918,4.1,3.4483,1.3748,0.3353,20.1681,17.8086,5.945,0.2948,104.7,61.791,50.8666,0.4858,5.1,4.6154,1.3748,0.2696,4698.55,4674.4303,326.2794,0.0694,1.3,0.3,3.5,0.2549,0.0588,0.6863,4.435,4.4258,0.2062,0.0465,-28.56,0.6109,0.8948,-17.4463,-25.5541,-15.6101,1
5263,20.54,11.5702,10.5304,0.5127,0.1115,0.1081,0.0182,0.163,0.0062,0.1114,0.1075,0.0194,0.1737,0.0063,43.104,24.7395,21.9612,0.5095,6.6692,4.555,3.1081,0.466,0.9032,0.5986,0.4105,0.4545,1.8102,1.8095,0.0365,0.0201,1.9486,1.9468,0.0599,0.0307,11.06,10.8774,1.4888,0.1346,28.6122,22.4485,15.5241,0.5426,7.8579,7.8464,0.3048,0.0388,20.1917,19.7241,3.2686,0.1619,34.8562,15.2491,34.627,0.9934,1912.81,1875.0269,285.7625,0.1494,3.36,3.0457,0.9113,0.2712,21.3239,18.3835,6.8117,0.3194,73.882,53.596,32.6465,0.4419,7.66,5.6818,3.2656,0.4263,3504.43,3449.7281,460.5571,0.1314,2.0,0.38,5.28,0.2611,0.0496,0.6893,5.018,5.011,0.1849,0.0368,-23.904,0.7642,0.6282,-18.2671,-15.0167,-11.4756,1
5264,15.76,8.6873,10.8047,0.6856,0.1026,0.0976,0.0227,0.2213,0.0052,0.1017,0.0968,0.0225,0.2211,0.0051,34.1493,18.3827,23.8153,0.6974,5.4416,3.5481,3.2847,0.6036,0.6598,0.4935,0.3445,0.5222,1.918,1.8809,0.296,0.1543,2.0652,2.0383,0.2523,0.1222,11.28,10.8419,2.2185,0.1967,47.2352,26.5028,37.9324,0.8031,8.6902,8.5301,1.2978,0.1493,21.1249,20.3974,3.8952,0.1844,47.4833,33.3133,28.5579,0.6014,2365.07,2173.901,772.2118,0.3265,2.96,2.6316,0.9992,0.3376,17.16,13.9485,7.4049,0.4315,82.44,54.9383,39.5617,0.4799,6.08,4.7619,2.8273,0.465,3740.15,3667.158,520.0,0.139,2.0,0.72,3.36,0.3289,0.1184,0.5526,4.776,4.7734,0.1141,0.0239,-33.4336,1.0388,1.0174,-34.7312,-34.0154,-35.3356,1
5265,16.56,8.988,10.8704,0.6564,0.1049,0.1001,0.0221,0.2108,0.0055,0.1038,0.099,0.0222,0.2134,0.0053,35.9781,19.1875,23.8951,0.6642,5.7136,3.7442,3.2751,0.5732,0.5965,0.4616,0.3024,0.507,1.8588,1.8349,0.2405,0.1294,2.018,1.9995,0.2099,0.104,11.04,10.6336,2.1444,0.1942,40.5308,24.8043,32.3025,0.797,8.4366,8.3318,1.0602,0.1257,20.8636,20.1301,3.9446,0.1891,48.1725,32.72,30.0596,0.624,2223.91,2088.8717,648.512,0.2916,3.04,2.7027,0.9992,0.3287,17.9146,14.8106,7.2183,0.4029,77.2,51.378,38.7236,0.5016,6.24,4.8128,2.8883,0.4629,3692.15,3621.7501,512.9678,0.1389,2.0,0.6,3.64,0.3205,0.0962,0.5833,4.754,4.7522,0.0937,0.0197,-30.1824,0.9623,0.9481,-29.0436,-28.6154,-27.5356,1
5266,15.72,8.5878,10.8426,0.6897,0.1029,0.098,0.0224,0.2175,0.0052,0.1019,0.0971,0.0223,0.2189,0.0051,34.1012,18.2586,23.8611,0.6997,5.4472,3.5619,3.2792,0.602,0.6205,0.4678,0.3293,0.5306,1.8884,1.8576,0.2713,0.1437,2.0448,2.0221,0.2321,0.1135,11.24,10.8162,2.1777,0.1937,44.5632,26.1871,35.1766,0.7894,8.5718,8.4389,1.1884,0.1386,21.1557,20.4184,3.9239,0.1855,49.1308,33.7786,29.5831,0.6021,2306.11,2143.313,712.6044,0.309,2.96,2.6316,0.9992,0.3376,17.2628,14.1636,7.3014,0.423,78.36,51.6165,39.8084,0.508,6.04,4.6875,2.8633,0.4741,3736.15,3664.1821,516.0465,0.1381,2.0,0.68,3.36,0.3311,0.1126,0.5563,4.766,4.7638,0.1046,0.0219,-31.7952,1.0133,0.9969,-32.2185,-31.6979,-32.1199,1
5267,17.4,9.4274,10.8333,0.6226,0.1069,0.1022,0.0217,0.2027,0.0057,0.1058,0.101,0.0219,0.2066,0.0056,37.855,20.2161,23.7813,0.6282,5.98,3.9461,3.2493,0.5434,0.5725,0.4556,0.2708,0.473,1.8292,1.8128,0.2008,0.1098,1.9912,1.9774,0.181,0.0909,10.84,10.4571,2.0915,0.1929,36.4984,23.5603,28.583,0.7831,8.3014,8.2274,0.894,0.1077,20.5715,19.8498,3.9435,0.1917,47.2142,31.7258,30.4986,0.646,2141.71,2037.1275,565.5236,0.2641,3.12,2.7778,0.9928,0.3182,18.5663,15.5195,7.0745,0.381,76.04,51.1418,37.5718,0.4941,6.44,4.9451,2.8994,0.4502,3648.15,3580.2895,506.0593,0.1387,2.0,0.52,3.92,0.3106,0.0807,0.6087,4.742,4.7407,0.0796,0.0168,-28.032,0.8946,0.8885,-25.0761,-24.9055,-22.2793,1
5268,27.47,24.2198,6.3615,0.2316,0.137,0.1347,0.0179,0.1308,0.0113,0.1283,0.1264,0.0152,0.1188,0.0092,59.8008,52.3478,15.2626,0.2552,7.5016,7.1418,1.0272,0.1369,0.1989,0.172,0.1008,0.507,1.6542,1.6509,0.0707,0.0427,1.7613,1.7374,0.1847,0.1048,7.55,7.027,1.7168,0.2274,15.357,14.5151,6.2262,0.4054,7.7245,7.6932,0.463,0.0599,16.0032,15.812,1.9368,0.121,19.1322,13.4193,17.3708,0.9079,1874.84,1865.653,140.3576,0.0749,4.09,4.0,0.5118,0.1251,24.7186,24.2189,2.3991,0.0971,69.979,55.7306,21.826,0.3119,7.25,6.6667,1.6086,0.2219,3398.33,3324.3233,568.9861,0.1674,2.0,0.03,5.22,0.2759,0.0041,0.72,4.5555,4.5422,0.234,0.0514,-16.1364,0.5525,0.294,-8.9153,-4.7433,-2.6207,1
5269,23.83,21.1612,5.0459,0.2117,0.1271,0.1257,0.0115,0.0905,0.0088,0.1203,0.1194,0.0092,0.0765,0.0074,51.012,45.131,11.1395,0.2184,6.9047,5.4615,2.1331,0.3089,0.24,0.1748,0.2057,0.8572,1.7653,1.7462,0.2042,0.1157,1.8867,1.879,0.1275,0.0676,9.13,8.6662,2.5166,0.2756,13.052,3.6519,7.9607,0.6099,8.2766,8.1975,0.8944,0.1081,16.9578,16.7931,1.9002,0.1121,293.6444,13.8382,692.7565,2.3592,1618.158,1096.2553,532.7652,0.3292,3.8,3.7152,0.469,0.1234,24.501,24.0096,2.4,0.098,67.4089,1.6469,28.5747,0.4239,7.43,7.0547,1.2981,0.1747,2804.79,1904.533,926.4077,0.3303,2.0,0.45,4.98,0.2692,0.0606,0.6703,4.716,4.7112,0.1559,0.0331,-20.9408,0.5351,0.1217,-11.2055,-2.5482,-1.3636,1
5270,27.17,24.0274,6.2339,0.2294,0.1344,0.1328,0.0136,0.1015,0.0105,0.1251,0.1241,0.0097,0.0778,0.0083,58.9413,51.847,14.6997,0.2494,7.7881,7.4169,0.9846,0.1264,0.2485,0.1726,0.2478,0.9973,1.6743,1.6738,0.0283,0.0169,1.8087,1.8044,0.085,0.047,7.79,7.5439,1.3364,0.1716,16.404,14.9841,7.2124,0.4397,7.7776,7.7565,0.3821,0.0491,16.2308,16.1055,1.6843,0.1038,14.6256,12.4254,12.9135,0.8829,1939.97,1902.1546,312.8822,0.1613,4.06,3.9761,0.4862,0.1198,24.6196,24.1263,2.3854,0.0969,75.424,71.7141,12.0982,0.1604,7.49,7.1301,1.253,0.1673,3392.09,3308.3391,626.9293,0.1848,1.88,0.03,5.58,0.251,0.004,0.745,4.599,4.5938,0.1483,0.0323,-9.9576,0.4978,0.1258,-4.9566,-1.2528,-0.6236,1
5271,26.12,23.4719,4.9463,0.1894,0.1322,0.131,0.011,0.083,0.0099,0.1238,0.123,0.0084,0.068,0.008,56.347,50.5368,11.3696,0.2018,7.7391,7.3771,0.9617,0.1243,0.195,0.162,0.167,0.8566,1.6792,1.6789,0.0221,0.0131,1.8248,1.8225,0.0628,0.0344,8.0,7.855,1.0954,0.1369,15.522,14.4596,6.6874,0.4308,7.8577,7.8478,0.2609,0.0332,16.3628,16.2547,1.5998,0.0978,14.1529,12.0895,12.8937,0.911,1874.24,1855.5769,220.8824,0.1179,3.99,3.9216,0.4122,0.1033,24.6546,24.1594,2.3885,0.0969,77.279,73.9999,10.5588,0.1366,7.7,7.4074,1.0536,0.1368,3260.28,3219.0679,442.1158,0.1356,1.95,0.03,5.72,0.2532,0.0039,0.7429,4.6305,4.6281,0.1002,0.0216,-6.1384,0.3317,0.0961,-2.0361,-0.5899,-0.1957,1
5272,17.78,9.5406,10.8357,0.6094,0.1082,0.1039,0.0209,0.1936,0.0059,0.1069,0.1023,0.0214,0.2001,0.0057,38.7455,20.6145,23.724,0.6123,6.1188,4.0734,3.2213,0.5265,0.5212,0.4309,0.2139,0.4104,1.7848,1.7805,0.1036,0.058,1.9574,1.9515,0.115,0.0588,10.7,10.3474,2.0025,0.1871,31.8102,22.7461,20.541,0.6457,8.1154,8.0922,0.4929,0.0607,20.4564,19.7322,3.9687,0.194,48.3826,31.6601,31.6992,0.6552,2041.65,1985.9707,380.3717,0.1863,3.16,2.8169,0.9871,0.3124,18.9949,16.1801,6.8427,0.3602,71.38,48.1467,36.4598,0.5108,6.5,4.9315,2.9411,0.4525,3622.15,3557.1087,496.1008,0.137,2.0,0.44,4.06,0.3077,0.0677,0.6246,4.726,4.7256,0.0461,0.0098,-24.5408,0.7607,0.8334,-18.6682,-20.4527,-15.5583,1
5273,17.92,9.375,11.3734,0.6347,0.1061,0.102,0.0203,0.1911,0.0055,0.1057,0.1011,0.0214,0.2023,0.0055,37.6727,20.0504,23.7156,0.6295,6.008,3.9676,3.2627,0.5431,0.8104,0.5143,0.4335,0.535,1.8276,1.8194,0.1414,0.0774,1.9876,1.9804,0.1309,0.0658,11.36,11.1574,1.5461,0.1361,34.5432,24.774,23.0923,0.6685,8.048,7.9965,0.7286,0.0905,21.2118,20.6765,3.4364,0.162,42.6726,17.4347,36.8127,0.8627,2060.35,1981.0498,468.4662,0.2274,3.12,2.7778,0.9928,0.3182,19.3747,16.0629,7.5692,0.3907,66.752,46.9504,33.2903,0.4987,6.96,5.0167,3.4349,0.4935,3636.31,3567.6391,508.2069,0.1398,2.0,0.48,4.48,0.2874,0.069,0.6437,4.984,4.9764,0.1932,0.0388,-25.6384,0.82,0.8518,-21.0227,-21.8381,-17.9066,1
5274,17.48,9.1503,11.4004,0.6522,0.1051,0.1009,0.0205,0.1954,0.0054,0.1047,0.1001,0.0216,0.2059,0.0054,36.7391,19.5318,23.7885,0.6475,5.874,3.8627,3.2787,0.5582,0.8125,0.5147,0.4355,0.536,1.8414,1.8295,0.1706,0.0927,2.0004,1.9907,0.1522,0.0761,11.44,11.229,1.5768,0.1378,36.5338,25.3865,25.6797,0.7029,8.1204,8.0506,0.8536,0.1051,21.3361,20.7971,3.4364,0.1611,43.3728,17.8761,36.5315,0.8423,2102.25,2006.2551,526.9223,0.2506,3.08,2.7397,0.9968,0.3236,19.0236,15.665,7.6571,0.4025,67.518,47.0951,34.2591,0.5074,6.84,4.9423,3.4314,0.5017,3658.59,3588.4578,512.3852,0.14,2.0,0.52,4.32,0.2924,0.076,0.6316,4.981,4.9735,0.1918,0.0385,-26.7504,0.8681,0.8825,-23.221,-23.6065,-20.4919,1
5275,17.25,9.0148,11.4179,0.6619,0.1047,0.1006,0.0206,0.1963,0.0054,0.1043,0.0997,0.0216,0.207,0.0054,36.2602,19.248,23.8236,0.657,5.8084,3.8163,3.2832,0.5652,0.8037,0.5076,0.4373,0.5441,1.8409,1.829,0.1707,0.0928,2.0017,1.992,0.152,0.0759,11.47,11.2582,1.5777,0.1375,36.8611,25.6293,25.6432,0.6957,8.127,8.0574,0.8524,0.1049,21.406,20.8635,3.4423,0.1608,44.1348,18.1393,36.6385,0.8302,2108.46,2012.4311,526.1355,0.2495,3.06,2.7211,0.9982,0.3262,18.8738,15.5388,7.6643,0.4061,66.881,46.5252,34.414,0.5146,6.77,4.886,3.4376,0.5078,3668.73,3598.2416,512.9685,0.1398,2.0,0.53,4.24,0.2954,0.0783,0.6263,4.977,4.9695,0.1924,0.0387,-26.8056,0.8708,0.8917,-23.3435,-23.9017,-20.8147,1
5276,17.675,9.1904,11.4158,0.6459,0.1058,0.1018,0.0202,0.1905,0.0055,0.1053,0.1008,0.0213,0.2026,0.0055,37.1759,19.6976,23.7892,0.6399,5.9445,3.9249,3.2675,0.5497,0.7869,0.4968,0.4361,0.5542,1.816,1.8107,0.1138,0.0627,1.9812,1.9759,0.1111,0.0561,11.375,11.1759,1.5279,0.1343,33.8685,24.8989,20.8333,0.6151,8.0101,7.9728,0.6121,0.0764,21.2933,20.7502,3.4565,0.1623,44.0524,17.7335,37.3104,0.847,2044.45,1977.3982,416.6262,0.2038,3.1,2.7586,0.995,0.321,19.2634,16.0345,7.5353,0.3912,64.585,45.4577,32.8511,0.5086,6.875,4.9281,3.4582,0.503,3644.95,3576.247,507.4552,0.1392,2.0,0.475,4.4,0.2909,0.0691,0.64,4.9763,4.9685,0.1959,0.0394,-25.01,0.7847,0.8542,-19.6251,-21.3635,-16.7637,1
